ST,ID,Rare,MaxUse,SkillStone,Icon,Name,Des,ImpactBy,UpDes,UpType,UpVal,InitVal,SkillP,ReadyRound,Effect,Buff,Dbuff,Name_en,Des_en,UpDes_en
1,90,5,0,0,FX_slash_22,{时之救赎},"{在前3回合},{使3个我方部队},{在每回合行动前},{恢复兵力},{并且} {在前2回合},{处于专注状态},{免疫}:{缴械}、{沉默}、{眩晕}、{混乱}、{嘲讽}",0.9,{治疗系数},3,0.045,0.45,1,0,0,107_1_4_3_1_0.45_0_0_0_3_1_0+113_1_0_3_1_0_0_0_0_2_0_0,0,Time's Salvation,"In The First 3 Rounds,Make 3 Of our Troops,Before Each Round,Restore Life,And In The First 2 Rounds,In A Focused State,Immune:Disarm、Silence、Stun、Chaos、Taunts",Healing Coefficient
2,150,5,1,1,FX_slash_23,{时之庇佑},"{使2个我方部队},{处于专注状态},{免疫}:{缴械}、{沉默}、{眩晕}、{混乱}、{嘲讽},{持续2回合}",0.35,{技能触发概率},45,0.017,0.18,0.35,0,0,113_0_4_2_1_0_0_0_0_2_0_0,0,Time's Aegis,"Make 2 Of our Troops,In A Focused State,Immune:Disarm、Silence、Stun、Chaos、Taunts,Lasting For 2 Rounds",Skill Trigger Probability
1,91,5,1,1,FX_slash_56,{时之流转},"{在前3回合},{使2个我方部队},{防御属性提高}11.4({受防御属性影响}),{从第4回合起},{攻击属性提高}11.4({受防御属性影响}),{并且} {在发动攻击行为时},{有几率} {无视闪避和护盾},{无视兵种克制效果}",0.76,{效果触发概率},1,0.038,0.38,1,0,0,10_1_4_2_1_0_11.4_0_0_3_0_1+9_4_0_2_1_0_11.4_0_0_5_0_1+155_4_0_2_0.38_0_0_0_0_5_1_0,0,Time's Flow,"In The First 3 Rounds,Make 2 Of our Troops,DEF Attribute Increased11.4(Affected By DEF Attribute),From The 4th Round,ATK Attribute Increased11.4(Affected By DEF Attribute),And When launching ATK,A Chance to Ignores Dodge and Shield,Ignores Soldier Restraint effects",Effect Trigger Probability
2,151,5,0,0,FX_slash_40,{不灭灵火},"{1回合准备时间},{对3个敌方部队发动攻击}({伤害系数} 1.0),{并且使目标敌人} {在每回合行动前},{受到咒术伤害},{持续2～3回合}",0.8,{伤害系数},2,0.04,0.4,0.5,1,101_0_2_3_1_1.0_0_0_0_0_0_0,156_0_0_3_1_0.4_0_3_0_2_1_0,0,Eternal Flame,"1 Round  Preparation Time,ATK 3 Enemy Troops(DMG Coefficient 1.0),And Make The Target Enemy Before Each Round,Curse DMG Taken,Lasting For 2～3 Rounds",DMG Coefficient
1,92,5,1,1,FX_slash_9,{助燃},"{在前4回合},{使3个敌方部队},{受到咒术伤害或燃烧伤害时},{有几率} {使受到咒术或燃烧伤害}*1.5",0.76,{效果触发概率},1,0.038,0.38,1,0,0,157_1_2_3_0.38_1.5_0_0_0_4_1_0,0,Combustion Aid,"In The First 4 Rounds,Make 3 Of Enemy Troops,When taking Curse or Burning DMG,A Chance to Make Curse or Burning DMG Taken*1.5",Effect Trigger Probability
3,40,5,1,1,0,{元素爆炸},"{自身部队},{攻击有战术燃烧或咒术状态的敌人时},{有几率} {立即按1.3倍结算所有剩余燃烧伤害和咒术伤害},{燃烧和咒术效果移除}
({效果触发概率},{多段攻击只判定首次})",0.6,{效果触发概率},1,0.03,0.3,1,0,0,158_0_7_1_0.3_1.3_0_0_0_8_1_0,0,Element Burs,"Own Troop,When attacking an enemy with Tactical Burning or Curse status,A Chance to Immediately settle all remaining Burning and Curse DMG at 1.3x,Burning and Curse effects are removed
(Effect Trigger Probability,Multi-Stage Attack only triggers on the first hit)",Effect Trigger Probability
1,93,5,0,0,FX_slash_23,{奥数增幅},"{在前3回合},{使2个我方部队},{速度属性提高} 11.4({受防御属性影响}),{并且} {发动追击技能时},{有几率} {溅射其他敌人}({伤害系数} 0.60)",0.76,{效果触发概率},1,0.038,0.38,1,0,0,12_1_4_2_1_0_11.4_0_0_3_0_1+159_1_0_2_0.38_0.60_0_0_0_3_1_0,0,Arcane Buff,"In The First 3 Rounds,Make 2 Of our Troops,Spd Attribute Increased 11.4(Affected By DEF Attribute),And When Launching Pursuit Skills,A Chance to Splash On Other Enemies(DMG Coefficient 0.60)",Effect Trigger Probability
4,32,5,1,1,0,{声东击西},"{普通攻击时},{无论攻击目标是谁},{对敌方统帅发起追击}",1.52,{伤害系数},2,0.076,0.76,0.35,0,0,101_0_10_1_1_0.76_0_0_0_1_1_0,0,Feint,"When ATK Normally,Regardless of the attack target,Launch a pursuit on the enemy Commander",DMG Coefficient
3,41,5,1,1,0,{弱点击破},"{发动追击技能时},{有几率} {溅射其他敌人}({伤害系数} 0.60)",0.76,{效果触发概率},1,0.038,0.38,1,0,0,159_0_7_1_0.38_0.60_0_0_0_8_1_0,0,Weakness Break,"When Launching Pursuit Skills,A Chance to Splash On Other Enemies(DMG Coefficient 0.60)",Effect Trigger Probability
1,94,5,0,0,FX_slash_63,{夜舞倾城},"{在前4回合},{使2个我方部队},{攻击属性提高} 11.4({受防御属性影响}),{并且} {在发动攻击行为时},{有几率} {无视闪避和护盾},{无视兵种克制效果}",0.76,{效果触发概率},1,0.038,0.38,1,0,0,9_1_4_2_1_0_11.4_0_0_4_0_1+155_1_0_2_0.38_0_0_0_0_4_1_0,0,Night Dance Allure,"In The First 4 Rounds,Make 2 Of our Troops,ATK Attribute Increased 11.4(Affected By DEF Attribute),And When launching ATK,A Chance to Ignores Dodge and Shield,Ignores Soldier Restraint effects",Effect Trigger Probability
1,95,5,1,1,0,{真视领域},"{在前3回合},{使2个我方部队},{造成真实伤害提高}({受速度属性影响})",0.114,{造成真实伤害提高},47,0.0057,0.057,1,0,0,47_1_4_2_1_0.057_0_0_0_3_1_1,0,True Vision Domain,"In The First 3 Rounds,Make 2 Of our Troops,Real DMG Dealt Increased(Affected By Spd Attribute)",Real DMG Dealt Increased
3,42,5,1,1,0,{攻防转换},"{自身部队},{攻击属性提高} 11.4({受防御属性影响}),{并且} {在发动攻击行为时},{有几率} {无视闪避和护盾},{无视兵种克制效果}",0.76,{效果触发概率},1,0.038,0.38,1,0,0,9_0_7_1_1_0_11.4_0_0_8_0_1+155_0_0_1_0.38_0_0_0_0_8_1_0,0,ATK-DEF Shift,"Own Troop,ATK Attribute Increased 11.4(Affected By DEF Attribute),And When launching ATK,A Chance to Ignores Dodge and Shield,Ignores Soldier Restraint effects",Effect Trigger Probability
