AiNum,GroupType,Des,HeroNum1,SkillNum1,HeroNum2,SkillNum2,HeroNum3,SkillNum3,Des_en
84015,8,严寒北境的要塞(小型)_2_7,1077,2_70+3_26+2_24+2_25,1078,1_42+1_31+1_13+1_69,1076,2_84+1_8+1_1026+1_12,
84016,8,严寒北境的要塞(小型)_2_8,1076,1_73+1_8+1_1026+2_22,1077,2_71+2_61+2_34+2_103,1075,2_75+1_76+2_36+2_41,
84017,8,严寒北境的要塞(小型)_2_9,1077,4_15+3_35+4_5+4_9,1076,2_68+1_21+1_1026+2_22,1075,1_67+1_83+2_106+2_105,
84018,8,严寒北境的要塞(小型)_2_10,1076,1_90+1_8+1_1026+1_12,1077,2_111+3_26+2_38+2_42,1076,1_65+1_28+2_105+2_104,
84019,8,严寒北境的要塞(小型)_2_11,1077,4_29+4_16+1_55+4_5,1076,1_26+1_46+2_21+2_104,1076,2_147+1_8+1_1026+2_108,
84020,8,严寒北境的要塞(小型)_2_12,1077,2_78+3_27+2_33+2_26,1078,1_39+1_34+1_13+2_90,1076,2_149+1_8+1_1026+1_45,
84021,8,严寒北境的要塞(小型)_2_13,1075,1_90+2_148+1_21+2_22,1077,2_115+3_25+2_38+2_35,1076,1_36+2_49+1_1026+2_21,
84022,8,严寒北境的要塞(小型)_2_14,1077,3_29+2_61+2_42+2_103,1078,1_42+2_114+1_13+2_90,1076,1_37+2_107+1_1026+1_21,
84023,8,严寒北境的要塞(小型)_2_15,1077,2_113+3_26+2_34+2_103,1076,1_65+1_21+1_1026+2_22,1078,1_44+1_32+1_11+1_13,
84024,8,严寒北境的要塞(小型)_2_16,1078,1_41+1_31+1_13+2_44,1076,2_94+1_21+1_1026+2_106,1077,2_145+3_27+2_26+2_37,
84025,8,严寒北境的要塞(小型)BOSS,1079,4_29+4_16+1_55+4_5,1076,1_84+1_87+1_12+1_45,1076,1_37+1_21+1_1026+2_104,
84026,8,严寒北境的要塞(中型)_1_1,1077,2_80+2_100+2_103+2_42,1076,1_65+1_21+1_1026+2_22,1077,1_40+1_49+1_9+2_90,
84027,8,严寒北境的要塞(中型)_1_2,1075,1_84+1_34+1_19+1_9,1077,3_20+3_37+4_4+4_5,1076,1_38+1_8+1_1026+1_10,
84028,8,严寒北境的要塞(中型)_1_3,1077,2_76+3_26+2_38+2_42,1078,1_44+1_88+1_11+1_69,1076,1_36+1_21+1_1026+2_23,
84029,8,严寒北境的要塞(中型)_1_4,1076,1_38+1_9+1_1026+1_10,1077,4_29+4_16+1_55+4_5,1078,1_43+1_32+1_13+2_109,
84030,8,严寒北境的要塞(中型)_1_5,1077,3_19+4_22+4_7+1_55,1077,2_68+2_59+2_105+2_106,1076,1_36+2_49+1_1026+2_21,
84031,8,严寒北境的要塞(中型)_1_6,1076,1_36+2_49+1_1026+2_104,1078,1_47+1_70+1_11+2_90,1077,2_95+2_101+3_8+2_38,
84032,8,严寒北境的要塞(中型)_1_7,1077,2_79+3_23+2_38+2_42,1076,2_88+1_8+1_1026+2_23,1078,2_73+1_31+2_43+2_44,
84033,8,严寒北境的要塞(中型)_1_8,1076,2_149+2_114+1_21+1_19,1075,2_147+1_8+1_1026+2_108,1077,2_145+3_27+2_26+2_37,
84034,8,严寒北境的要塞(中型)_2_1,1077,2_69+3_26+2_35+2_38,1078,1_41+1_31+1_13+2_44,1076,2_149+1_8+1_1026+1_45,
84035,8,严寒北境的要塞(中型)_2_2,1076,1_26+1_46+2_21+2_104,1077,4_29+4_16+1_55+4_5,1075,1_84+1_10+1_1026+1_9,
84036,8,严寒北境的要塞(中型)_2_3,1077,2_79+3_40+2_42+2_38,1078,1_42+1_92+2_27+2_41,1076,2_84+1_8+1_1026+1_12,
84037,8,严寒北境的要塞(中型)_2_4,1076,1_73+1_8+1_1026+2_22,1077,2_71+2_61+2_34+2_103,1075,2_75+1_76+2_36+2_41,
84038,8,严寒北境的要塞(中型)_2_5,1077,2_81+2_102+2_34+2_103,1076,1_90+1_8+1_1026+1_12,1078,1_42+1_34+2_109+2_44,
84039,8,严寒北境的要塞(中型)_2_6,1076,2_84+2_108+1_1026+2_104,1077,2_67+2_100+2_34+2_103,1076,1_52+1_31+1_13+2_90,
84040,8,严寒北境的要塞(中型)_2_7,1077,3_18+2_64+2_26+2_33,1078,1_43+1_32+1_13+2_109,1076,1_36+2_49+1_1026+2_104,
84041,8,严寒北境的要塞(中型)_2_8,1076,2_94+1_8+1_1026+2_104,1075,2_93+2_62+2_36+2_49,1077,2_82+2_128+2_25+2_24,
84042,8,严寒北境的要塞(中型)_2_9,1077,4_26+1_48+4_9+4_4,1076,1_73+2_22+1_1026+2_104,1075,1_84+1_34+1_19+1_9,
84043,8,严寒北境的要塞(中型)_2_10,1075,2_93+2_62+2_36+2_49,1077,2_115+3_25+2_38+2_35,1076,1_37+2_22+1_1026+2_23,
84044,8,严寒北境的要塞(中型)_2_11,1077,2_113+3_26+2_34+2_103,1076,1_65+1_21+1_1026+2_22,1078,1_44+1_32+1_11+1_13,
84045,8,严寒北境的要塞(中型)_2_12,1076,2_94+1_8+1_1026+1_21,1077,2_111+2_101+2_38+2_25,1076,1_63+2_114+2_22+2_41,
84046,8,严寒北境的要塞(中型)_2_13,1077,4_29+4_16+1_55+4_5,1076,1_86+1_85+2_105+3_9,1075,1_44+1_88+1_11+1_69,
84047,8,严寒北境的要塞(中型)_2_14,1077,2_145+3_27+2_26+2_37,1078,2_149+2_114+1_21+1_19,1076,1_63+1_45+1_1026+1_9,
84048,8,严寒北境的要塞(中型)_2_15,1077,4_15+3_35+4_5+4_9,1076,2_68+1_21+1_1026+2_22,1075,1_67+1_83+2_106+2_105,
84049,8,严寒北境的要塞(中型)_2_16,1077,3_29+2_61+2_42+2_103,1078,1_42+2_114+1_13+2_90,1076,1_37+2_107+1_1026+1_21,
84050,8,严寒北境的要塞(中型)BOSS,1079,2_81+3_26+2_34+2_103,1076,1_36+1_12+1_1026+1_21,1078,1_44+1_76+1_11+1_9,
84051,8,严寒北境的要塞(大型)_1_1,1076,1_84+1_79+1_1027+3_9,1078,1_42+1_32+1_56+1_19,1077,4_29+4_22+3_37+4_4,
84052,8,严寒北境的要塞(大型)_1_2,1078,1_47+1_70+1_30+2_109,1077,3_19+4_28+4_20+4_4,1076,1_38+1_87+1_1027+1_11,
84053,8,严寒北境的要塞(大型)_1_3,1076,1_90+1_87+1_1027+1_11,1078,3_20+3_36+4_20+4_9,1077,1_26+3_16+1_34+2_21,
84054,8,严寒北境的要塞(大型)_1_4,1077,3_29+2_61+2_100+2_34,1078,1_42+1_33+2_114+2_41,1076,1_37+1_29+1_1027+2_22,
84055,8,严寒北境的要塞(大型)_1_5,1076,2_94+1_76+1_1027+1_53,1077,2_145+2_64+3_27+2_37,1078,1_90+1_88+2_150+1_21,
84056,8,严寒北境的要塞(大型)_1_6,1077,4_14+3_36+4_25+4_7,1078,1_43+1_35+1_33+2_43,1076,1_38+1_46+1_1027+1_9,
84057,8,严寒北境的要塞(大型)_1_7,1076,1_36+1_56+1_1027+1_21,1075,1_75+1_60+1_68+2_36,1077,2_98+3_26+2_66+2_38,
84058,8,严寒北境的要塞(大型)_1_8,1077,2_71+3_27+2_117+2_34,1076,1_40+1_46+1_28+2_21,1076,1_73+1_56+1_1027+2_22,
84059,8,严寒北境的要塞(大型)_2_1,1076,2_147+1_88+1_1027+1_53,1077,1_40+1_34+1_82+1_9,1077,2_80+3_27+2_142+2_33,
84060,8,严寒北境的要塞(大型)_2_2,1077,3_19+4_20+4_17+1_55,1077,1_84+1_28+1_79+1_9,1076,1_36+1_56+1_1027+1_21,
84061,8,严寒北境的要塞(大型)_2_3,1076,1_37+1_29+1_1027+2_22,1077,2_76+3_23+2_144+2_35,1078,1_44+1_32+1_49+1_13,
84062,8,严寒北境的要塞(大型)_2_4,1077,2_113+3_26+2_100+2_34,1076,2_94+1_56+1_1027+2_106,1076,1_65+1_28+1_46+1_12,
84063,8,严寒北境的要塞(大型)_2_5,1076,2_149+2_148+1_88+1_53,1077,2_115+3_26+2_126+2_38,1076,2_84+1_49+1_1027+1_13,
84064,8,严寒北境的要塞(大型)_2_6,1078,1_41+1_31+1_33+1_13,1076,2_88+1_56+1_1027+2_49,1077,2_145+3_27+2_65+2_26,
84065,8,严寒北境的要塞(大型)_2_7,1076,1_65+2_114+1_28+1_8,1076,1_36+1_56+1_1027+1_21,1077,2_116+3_27+2_117+2_33,
84066,8,严寒北境的要塞(大型)_2_8,1077,2_81+3_26+2_102+2_34,1078,1_39+2_99+1_32+1_69,1076,1_37+1_29+1_1027+2_22,
84067,8,严寒北境的要塞(大型)_2_9,1076,2_68+1_29+1_1027+2_22,1075,1_67+1_68+2_99+2_41,1077,4_15+3_35+4_23+4_5,
84068,8,严寒北境的要塞(大型)_2_10,1077,3_18+2_64+2_65+2_37,1078,1_43+1_35+1_33+2_43,1076,2_94+1_56+1_1027+2_106,
84069,8,严寒北境的要塞(大型)_2_11,1076,2_88+1_56+1_1027+2_49,1077,2_67+3_34+2_100+2_34,1076,1_52+1_34+1_31+1_13,
84070,8,严寒北境的要塞(大型)_2_12,1077,2_76+3_23+2_144+2_35,1076,1_90+1_74+1_1027+1_45,1078,1_42+1_33+2_114+2_41,
84071,8,严寒北境的要塞(大型)_2_13,1076,2_149+1_76+1_1027+1_12,1077,2_70+2_112+2_91+2_31,1078,1_42+1_31+1_32+1_13,
84072,8,严寒北境的要塞(大型)_2_14,1076,1_26+1_46+3_16+2_21,1077,2_85+2_60+2_137+2_42,1075,1_75+1_56+1_1027+1_8,
84073,8,严寒北境的要塞(大型)_2_15,1077,4_26+1_48+4_21+4_4,1076,2_119+1_46+1_1027+2_22,1075,1_84+1_28+1_79+1_9,
84074,8,严寒北境的要塞(大型)_2_16,1077,2_111+2_101+3_26+2_38,1076,1_63+2_59+2_58+2_105,1076,2_94+1_56+1_1027+2_106,
84075,8,严寒北境的要塞(大型)BOSS,1079,2_76+3_26+2_60+2_38,1076,1_52+1_31+1_32+2_90,1076,2_149+1_76+1_1027+1_53,
84076,8,严寒北境的要塞(巨型)_1_1,1077,4_29+4_22+3_37+4_4,1076,1_84+1_79+1_1027+3_9,1077,1_40+1_34+1_82+1_9,
84077,8,严寒北境的要塞(巨型)_1_2,1078,1_43+2_122+2_135+1_13,1077,2_113+3_34+2_100+2_103,1076,1_73+1_56+1_1027+2_22,
84078,8,严寒北境的要塞(巨型)_1_3,1077,2_67+3_34+2_100+2_34,1078,1_44+1_76+1_29+2_90,1076,2_94+1_56+1_1027+2_106,
84079,8,严寒北境的要塞(巨型)_1_4,1076,1_36+1_56+1_1027+2_106,1077,3_20+4_16+4_13+1_55,1078,1_84+1_28+1_79+1_9,
84080,8,严寒北境的要塞(巨型)_1_5,1077,3_19+4_28+4_20+4_4,1077,1_40+1_34+1_82+1_9,1076,1_38+1_79+1_1027+1_8,
84081,8,严寒北境的要塞(巨型)_1_6,1076,1_37+2_107+1_1026+1_21,1078,1_47+1_70+1_30+2_109,1077,2_95+3_26+2_101+2_38,
84082,8,严寒北境的要塞(巨型)_1_7,1077,2_79+3_26+2_126+2_35,1076,2_88+1_46+1_1027+1_21,1078,2_73+1_70+2_136+1_69,
84083,8,严寒北境的要塞(巨型)_1_8,1076,2_119+1_56+1_1027+2_32,1075,2_93+1_76+1_74+2_36,1077,2_145+3_27+2_146+2_26,
84084,8,严寒北境的要塞(巨型)_2_1,1077,2_69+2_144+2_66+2_42,1078,1_41+1_31+1_33+1_13,1075,1_75+1_56+1_1027+1_8,
84085,8,严寒北境的要塞(巨型)_2_2,1076,1_26+3_16+2_58+2_21,1077,2_85+2_60+2_137+2_42,1076,2_84+1_46+1_1027+1_8,
84086,8,严寒北境的要塞(巨型)_2_3,1077,2_70+2_112+2_66+2_37,1078,1_42+1_31+1_32+1_13,1076,2_94+1_56+1_1027+2_106,
84087,8,严寒北境的要塞(巨型)_2_4,1076,1_37+1_56+1_1027+1_21,1077,2_71+3_34+2_117+2_103,1075,2_75+1_76+1_49+2_36,
84088,8,严寒北境的要塞(巨型)_2_5,1077,2_81+3_26+2_102+2_34,1076,1_36+1_56+1_1027+1_21,1078,1_42+1_31+1_32+1_13,
84089,8,严寒北境的要塞(巨型)_2_6,1076,2_84+1_46+1_1027+1_21,1077,2_67+3_34+2_100+2_34,1076,1_52+1_31+1_32+2_90,
84090,8,严寒北境的要塞(巨型)_2_7,1077,3_18+2_64+2_65+2_37,1078,1_43+1_35+1_33+2_43,1076,2_88+1_56+1_1027+2_49,
84091,8,严寒北境的要塞(巨型)_2_8,1076,2_94+1_46+1_1027+1_21,1075,2_93+1_76+1_74+2_36,1077,2_145+3_27+2_146+2_26,
84092,8,严寒北境的要塞(巨型)_2_9,1077,3_20+4_12+4_17+1_55,1076,1_36+1_56+1_1027+1_21,1075,1_84+1_28+1_79+1_9,
84093,8,严寒北境的要塞(巨型)_2_10,1078,1_43+1_35+1_33+2_43,1077,2_115+3_26+2_126+2_38,1075,2_94+1_56+1_1027+2_106,
84094,8,严寒北境的要塞(巨型)_2_11,1077,2_113+3_26+2_100+2_34,1076,1_65+3_39+1_1027+1_21,1078,1_44+1_32+1_49+1_13,
84095,8,严寒北境的要塞(巨型)_2_12,1076,2_94+1_56+1_1027+2_106,1077,2_111+2_101+3_26+2_38,1076,1_52+1_31+1_32+2_90,
84096,8,严寒北境的要塞(巨型)_2_13,1077,2_98+3_26+2_66+2_38,1076,2_88+1_56+1_1027+2_49,1078,1_90+1_49+1_74+1_12,
84097,8,严寒北境的要塞(巨型)_2_14,1077,2_145+3_27+2_65+2_26,1078,1_39+1_32+1_35+2_90,1076,1_36+1_56+1_1027+1_21,
84098,8,严寒北境的要塞(巨型)_2_15,1077,4_15+3_33+4_20+4_4,1076,2_68+1_29+1_1027+2_22,1075,1_67+1_68+2_99+2_41,
84099,8,严寒北境的要塞(巨型)_2_16,1077,3_29+2_61+2_100+2_34,1078,1_42+2_114+1_31+1_69,1076,1_37+1_29+1_1027+2_22,
84100,8,严寒北境的要塞(巨型)BOSS,1079,3_18+2_64+2_65+2_37,1076,1_90+1_76+1_1027+1_12,1078,1_42+1_31+1_32+1_13,
84101,8,严寒北境的王庭_1_1,1077,2_113+2_102+3_26+2_100,1076,1_65+1_56+1_1027+1_29,1077,1_40+1_46+1_49+2_99,
84102,8,严寒北境的王庭_1_2,1075,1_84+1_46+1_82+1_28,1077,3_20+3_36+3_37+4_28,1076,1_37+1_29+1_1027+1_56,
84103,8,严寒北境的王庭_1_3,1077,2_76+3_26+2_60+2_144,1078,1_44+1_32+1_35+2_99,1076,1_73+1_46+1_1027+1_56,
84104,8,严寒北境的王庭_1_4,1076,1_38+1_46+1_1027+1_56,1077,3_19+4_18+4_12+4_17,1078,1_84+1_88+1_87+1_34,
84105,8,严寒北境的王庭_1_5,1077,3_29+2_101+2_144+2_112,1077,1_86+2_114+1_88+1_76,1076,2_84+1_56+1_1027+1_29,
84106,8,严寒北境的王庭_1_6,1076,1_36+1_56+1_1027+1_29,1078,1_47+1_70+1_35+2_62,1077,2_111+3_26+2_101+2_112,
84107,8,严寒北境的王庭_1_7,1077,2_79+3_15+2_66+2_126,1076,2_88+1_46+1_1027+1_56,1078,2_73+1_92+3_40+1_77,
84108,8,严寒北境的王庭_1_8,1076,2_94+1_46+1_1027+1_56,1075,2_93+2_62+1_76+1_29,1077,2_81+2_100+3_26+2_102,
84109,8,严寒北境的王庭_2_1,1077,2_69+3_26+2_144+2_66,1078,1_41+1_35+1_34+2_124,1076,1_36+1_56+1_1027+1_76,
84110,8,严寒北境的王庭_2_2,1076,2_94+1_88+2_110+1_28,1077,3_18+2_65+2_64+2_137,1075,1_75+1_56+1_1027+1_29,
84111,8,严寒北境的王庭_2_3,1077,2_67+3_34+2_100+2_102,1078,1_42+1_49+1_32+2_63,1076,2_88+1_46+1_1027+1_56,
84112,8,严寒北境的王庭_2_4,1076,1_65+1_46+1_1027+2_114,1077,2_71+2_117+3_27+2_100,1076,2_147+1_29+1_76+1_49,
84113,8,严寒北境的王庭_2_5,1077,2_81+2_100+3_26+2_102,1076,1_37+1_29+1_1027+1_56,1078,1_42+1_32+2_114+1_31,
84114,8,严寒北境的王庭_2_6,1076,1_73+1_46+1_1027+1_56,1077,4_19+1_48+4_18+4_21,1078,1_44+1_32+1_35+2_99,
84115,8,严寒北境的王庭_2_7,1077,3_18+2_65+2_64+2_137,1078,1_42+1_32+1_34+2_122,1076,1_90+2_148+1_1027+1_74,
84116,8,严寒北境的王庭_2_8,1076,2_94+1_29+1_1027+1_56,1078,1_43+1_33+1_35+1_32,1077,3_29+3_34+2_100+2_102,
84117,8,严寒北境的王庭_2_9,1077,3_19+4_17+4_12+4_13,1076,1_86+1_88+1_87+2_118,1075,1_84+1_79+1_1027+1_29,
84118,8,严寒北境的王庭_2_10,1076,1_52+1_32+1_31+1_35,1077,2_115+3_25+2_126+2_66,1076,1_37+1_29+1_1027+1_56,
84119,8,严寒北境的王庭_2_11,1077,2_113+2_102+3_26+2_100,1076,1_65+1_46+1_1027+2_114,1078,1_44+1_32+1_35+2_99,
84120,8,严寒北境的王庭_2_12,1076,2_94+1_46+1_1027+1_56,1077,2_70+2_112+2_128+2_133,1076,1_63+1_61+2_136+2_114,
84121,8,严寒北境的王庭_2_13,1077,2_81+3_26+2_100+2_102,1078,1_44+1_32+1_35+2_99,1076,1_37+1_29+1_1027+1_56,
84122,8,严寒北境的王庭_2_14,1077,2_145+3_27+2_65+2_146,1078,1_39+1_32+1_34+2_124,1076,1_36+1_56+1_1027+1_29,
84123,8,严寒北境的王庭_2_15,1077,2_111+3_26+2_101+2_112,1076,1_65+2_148+2_114+1_33,1076,2_94+1_29+1_1027+1_56,
84124,8,严寒北境的王庭_2_16,1077,3_29+2_101+2_144+2_112,1078,1_42+1_32+1_35+1_30,1076,1_37+1_29+1_1027+1_56,
84125,8,严寒北境的王庭BOSS,1079,2_113+3_34+2_102+2_100,1076,1_37+1_49+1_1028+1_89,1076,1_52+1_31+1_32+2_99,
84126,8,风暴海洋的要塞(小型)_1_1,1087,3_18+2_65+2_26+2_37,1085,2_94+1_88+2_90+2_49,1086,1_90+1_8+1_1026+1_12,
84127,8,风暴海洋的要塞(小型)_1_2,1087,2_81+3_26+2_34+2_103,1085,1_44+1_11+1_1026+1_9,1088,1_42+1_34+2_109+2_44,
84128,8,风暴海洋的要塞(小型)_1_3,1086,1_37+2_22+1_1026+2_23,1087,2_67+2_100+2_34+2_103,1086,1_52+1_31+1_13+2_90,
84129,8,风暴海洋的要塞(小型)_1_4,1087,2_111+3_26+2_38+2_42,1088,1_43+1_32+1_13+2_109,1086,1_36+2_49+1_1026+2_104,
84130,8,风暴海洋的要塞(小型)_1_5,1086,1_84+1_10+1_1026+1_9,1086,1_26+1_46+2_21+2_104,1087,4_29+4_16+1_55+4_5,
84131,8,风暴海洋的要塞(小型)_1_6,1086,1_36+2_49+1_1026+2_104,1088,1_47+1_70+1_11+2_90,1087,2_95+2_101+3_8+2_38,
84132,8,风暴海洋的要塞(小型)_1_7,1087,2_79+3_23+2_38+2_42,1086,2_88+1_8+1_1026+2_23,1088,2_73+1_31+2_43+2_44,
84133,8,风暴海洋的要塞(小型)_1_8,1087,3_19+4_22+4_7+1_55,1087,1_40+1_49+1_9+2_90,1086,1_36+2_49+1_1026+2_21,
84134,8,风暴海洋的要塞(小型)_2_1,1087,2_80+2_100+2_103+2_42,1086,1_65+1_21+1_1026+2_22,1087,1_40+1_49+1_9+2_90,
84135,8,风暴海洋的要塞(小型)_2_2,1085,1_84+1_34+1_19+1_9,1087,3_20+3_37+4_4+4_5,1086,1_37+2_21+1_1026+2_108,
84136,8,风暴海洋的要塞(小型)_2_3,1087,2_72+2_64+2_42+2_34,1088,1_44+1_32+1_11+1_13,1086,2_149+1_8+1_1026+1_45,
84137,8,风暴海洋的要塞(小型)_2_4,1086,1_38+1_9+1_1026+1_10,1087,4_14+3_32+4_7+4_5,1088,1_43+1_32+1_13+2_109,
84138,8,风暴海洋的要塞(小型)_2_5,1087,2_81+3_26+2_34+2_103,1085,2_94+1_88+2_90+2_49,1086,1_63+1_45+1_1026+1_9,
84139,8,风暴海洋的要塞(小型)_2_6,1086,1_26+1_46+2_21+2_104,1087,2_85+3_27+2_26+2_37,1085,1_75+2_22+1_1026+1_21,
84140,8,风暴海洋的要塞(小型)_2_7,1087,2_70+3_26+2_24+2_25,1088,1_42+1_31+1_13+1_69,1086,2_84+1_8+1_1026+1_12,
84141,8,风暴海洋的要塞(小型)_2_8,1086,1_73+1_8+1_1026+2_22,1087,2_71+2_61+2_34+2_103,1085,2_75+1_76+2_36+2_41,
84142,8,风暴海洋的要塞(小型)_2_9,1087,4_15+3_35+4_5+4_9,1086,2_68+1_21+1_1026+2_22,1085,1_67+1_83+2_106+2_105,
84143,8,风暴海洋的要塞(小型)_2_10,1086,1_90+1_8+1_1026+1_12,1087,2_111+3_26+2_38+2_42,1086,1_65+1_28+2_105+2_104,
84144,8,风暴海洋的要塞(小型)_2_11,1087,4_29+4_16+1_55+4_5,1086,1_26+1_46+2_21+2_104,1086,2_147+1_8+1_1026+2_108,
84145,8,风暴海洋的要塞(小型)_2_12,1087,2_78+3_27+2_33+2_26,1088,1_39+1_34+1_13+2_90,1086,1_36+1_45+1_1026+2_22,
84146,8,风暴海洋的要塞(小型)_2_13,1085,1_90+2_148+1_21+2_22,1087,2_115+3_25+2_38+2_35,1086,2_94+1_8+1_1026+2_104,
84147,8,风暴海洋的要塞(小型)_2_14,1087,3_29+2_61+2_42+2_103,1088,1_42+2_114+1_13+2_90,1086,1_37+2_107+1_1026+1_21,
84148,8,风暴海洋的要塞(小型)_2_15,1087,2_113+3_26+2_34+2_103,1086,1_65+1_21+1_1026+2_22,1088,1_44+1_32+1_11+1_13,
84149,8,风暴海洋的要塞(小型)_2_16,1088,1_41+1_31+1_13+2_44,1086,2_94+1_21+1_1026+2_106,1087,2_145+3_27+2_26+2_37,
84150,8,风暴海洋的要塞(小型)BOSS,1089,4_29+4_16+1_55+4_5,1085,1_84+1_87+1_12+1_45,1086,1_37+1_21+1_1026+2_104,
84151,8,风暴海洋的要塞(中型)_1_1,1087,2_80+2_100+2_103+2_42,1086,1_65+1_21+1_1026+2_22,1087,1_40+1_49+1_9+2_90,
84152,8,风暴海洋的要塞(中型)_1_2,1085,1_84+1_34+1_19+1_9,1087,3_20+3_37+4_4+4_5,1086,1_38+1_8+1_1026+1_10,
84153,8,风暴海洋的要塞(中型)_1_3,1087,2_76+3_26+2_38+2_42,1088,1_44+1_88+1_11+1_69,1086,1_36+1_21+1_1026+2_23,
84154,8,风暴海洋的要塞(中型)_1_4,1086,1_38+1_9+1_1026+1_10,1087,4_29+4_16+1_55+4_5,1088,1_43+1_32+1_13+2_109,
84155,8,风暴海洋的要塞(中型)_1_5,1087,3_19+4_22+4_7+1_55,1085,2_68+1_34+2_22+1_21,1086,1_36+2_49+1_1026+2_21,
84156,8,风暴海洋的要塞(中型)_1_6,1086,1_36+2_49+1_1026+2_104,1088,1_47+1_70+1_11+2_90,1087,2_95+2_101+3_8+2_38,
84157,8,风暴海洋的要塞(中型)_1_7,1087,2_79+3_23+2_38+2_42,1086,2_88+1_8+1_1026+2_23,1088,2_73+1_31+2_43+2_44,
84158,8,风暴海洋的要塞(中型)_1_8,1086,2_149+2_114+1_21+1_19,1086,2_147+1_8+1_1026+2_108,1087,2_145+3_27+2_26+2_37,
84159,8,风暴海洋的要塞(中型)_2_1,1087,2_69+3_26+2_35+2_38,1088,1_41+1_31+1_13+2_44,1086,2_149+1_8+1_1026+1_45,
84160,8,风暴海洋的要塞(中型)_2_2,1086,1_26+1_46+2_21+2_104,1087,4_29+4_16+1_55+4_5,1085,1_84+1_10+1_1026+1_9,
84161,8,风暴海洋的要塞(中型)_2_3,1087,2_79+3_40+2_42+2_38,1088,1_42+1_92+2_27+2_41,1086,2_84+1_8+1_1026+1_12,
84162,8,风暴海洋的要塞(中型)_2_4,1086,1_73+1_8+1_1026+2_22,1087,2_71+2_61+2_34+2_103,1085,2_75+1_76+2_36+2_41,
84163,8,风暴海洋的要塞(中型)_2_5,1087,2_81+2_102+2_34+2_103,1086,1_90+1_8+1_1026+1_12,1088,1_42+1_34+2_109+2_44,
84164,8,风暴海洋的要塞(中型)_2_6,1086,2_149+1_8+1_1026+1_45,1087,2_67+2_100+2_34+2_103,1086,1_52+1_31+1_13+2_90,
84165,8,风暴海洋的要塞(中型)_2_7,1087,3_18+2_64+2_26+2_33,1088,1_43+1_32+1_13+2_109,1086,1_36+2_49+1_1026+2_104,
84166,8,风暴海洋的要塞(中型)_2_8,1086,2_94+1_8+1_1026+2_104,1085,2_93+2_62+2_36+2_49,1087,2_82+2_128+2_25+2_24,
84167,8,风暴海洋的要塞(中型)_2_9,1087,4_26+1_48+4_9+4_4,1086,1_73+2_22+1_1026+2_104,1085,1_84+1_34+1_19+1_9,
84168,8,风暴海洋的要塞(中型)_2_10,1085,2_93+2_62+2_36+2_49,1087,2_115+3_25+2_38+2_35,1086,1_37+2_22+1_1026+2_23,
84169,8,风暴海洋的要塞(中型)_2_11,1087,2_113+3_26+2_34+2_103,1086,1_65+1_21+1_1026+2_22,1088,1_44+1_32+1_11+1_13,
84170,8,风暴海洋的要塞(中型)_2_12,1086,2_94+1_8+1_1026+1_21,1087,2_111+2_101+2_38+2_25,1086,1_63+2_114+2_22+2_41,
84171,8,风暴海洋的要塞(中型)_2_13,1087,4_29+4_16+1_55+4_5,1086,1_90+2_106+1_1026+1_45,1086,1_44+1_32+1_11+1_13,
84172,8,风暴海洋的要塞(中型)_2_14,1087,2_145+3_27+2_26+2_37,1088,2_149+1_88+1_12+1_19,1086,1_63+1_45+1_1026+1_9,
84173,8,风暴海洋的要塞(中型)_2_15,1087,4_15+3_35+4_5+4_9,1086,2_68+1_21+1_1026+2_22,1085,1_67+1_83+2_106+2_105,
84174,8,风暴海洋的要塞(中型)_2_16,1087,3_29+2_61+2_42+2_103,1088,1_42+2_114+1_13+2_90,1086,1_37+2_107+1_1026+1_21,
84175,8,风暴海洋的要塞(中型)BOSS,1089,2_81+3_26+2_34+2_103,1086,1_36+1_12+1_1026+1_21,1088,1_44+1_76+1_11+1_9,
84176,8,风暴海洋的要塞(大型)_1_1,1086,2_94+1_56+1_1027+2_106,1085,2_93+2_83+1_25+2_36,1087,3_18+2_65+2_64+2_33,
84177,8,风暴海洋的要塞(大型)_1_2,1087,2_81+3_26+2_102+2_34,1085,2_147+1_88+1_1027+1_53,1086,1_26+1_56+1_49+2_21,
84178,8,风暴海洋的要塞(大型)_1_3,1086,2_88+1_56+1_1027+2_49,1088,2_73+1_92+3_40+1_53,1087,2_79+3_23+2_66+2_38,
84179,8,风暴海洋的要塞(大型)_1_4,1087,3_29+2_61+2_100+2_34,1088,1_42+1_33+2_114+2_41,1086,1_37+1_29+1_1027+2_22,
84180,8,风暴海洋的要塞(大型)_1_5,1086,2_94+1_46+1_1027+1_21,1087,2_69+2_144+2_66+2_42,1088,1_41+1_31+1_33+1_13,
84181,8,风暴海洋的要塞(大型)_1_6,1087,4_14+3_36+4_25+4_7,1088,1_43+1_35+1_33+2_43,1086,1_38+1_46+1_1027+1_9,
84182,8,风暴海洋的要塞(大型)_1_7,1086,1_36+1_56+1_1027+1_21,1085,1_75+1_88+2_148+1_53,1087,2_98+3_26+2_66+2_38,
84183,8,风暴海洋的要塞(大型)_1_8,1087,2_71+3_27+2_117+2_34,1086,1_65+1_28+1_46+1_12,1086,1_73+1_56+1_1027+2_22,
84184,8,风暴海洋的要塞(大型)_2_1,1085,1_84+1_28+1_79+1_9,1087,1_90+1_87+1_1027+1_11,1087,4_29+4_22+3_37+4_4,
